id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
29802,0.17,0.0,0.0,0.0,0.01,0.25,0.43
29803,0.08,0.0,0.0,0.0,0.01,0.58,0.31
29804,0.03,0.2,0.24,0.0,0.08,0.37,0.4
29805,0.07,0.0,0.0,0.0,0.03,0.54,0.41
29806,0.04,0.0,0.0,0.0,0.01,0.4,0.63
29807,0.0,0.12,0.0,0.0,0.01,0.39,0.4
29808,0.02,0.06,0.0,0.0,0.02,0.63,0.35
29809,0.0,0.14,0.0,0.02,0.0,0.37,0.41
29810,0.36,0.04,0.0,0.0,0.12,0.11,0.37
29811,0.33,0.01,0.05,0.0,0.11,0.19,0.47
29812,0.0,0.0,0.95,0.0,0.0,0.0,0.13
29813,0.1,0.08,0.06,0.0,0.17,0.26,0.44
29814,0.0,0.01,0.7,0.0,0.0,0.04,0.16
29815,0.14,0.01,0.02,0.0,0.01,0.55,0.3
29816,0.3,0.0,0.0,0.0,0.11,0.15,0.44
29817,0.21,0.03,0.06,0.0,0.1,0.08,0.59
29818,0.0,0.02,0.0,0.0,0.01,0.41,0.46
29819,0.22,0.04,0.03,0.0,0.04,0.2,0.47
29820,0.1,0.04,0.04,0.0,0.06,0.49,0.5
29821,0.0,0.04,0.01,0.0,0.02,0.45,0.24
29822,0.32,0.0,0.02,0.0,0.0,0.09,0.66
29823,0.19,0.26,0.0,0.0,0.05,0.38,0.29
29824,0.1,0.04,0.0,0.0,0.0,0.27,0.54
29825,0.1,0.61,0.0,0.0,0.01,0.03,0.35
29826,0.08,0.0,0.0,0.0,0.05,0.31,0.33
29827,0.0,0.05,0.19,0.0,0.05,0.33,0.49
29828,0.24,0.01,0.01,0.0,0.0,0.24,0.25
29829,0.18,0.01,0.0,0.0,0.05,0.42,0.44
29830,0.0,0.15,0.0,0.0,0.0,0.3,0.29
29831,0.01,0.0,0.0,0.0,0.01,0.65,0.33
29832,0.0,0.1,0.12,0.0,0.0,0.21,0.44
29833,0.0,0.02,0.0,0.0,0.0,0.36,0.57
29834,0.47,0.0,0.01,0.0,0.0,0.16,0.38
29835,0.0,0.08,0.06,0.0,0.01,0.56,0.39
29836,0.06,0.0,0.58,0.0,0.0,0.04,0.2
29837,0.0,0.0,0.95,0.0,0.0,0.0,0.03
29838,0.01,0.73,0.0,0.0,0.0,0.11,0.18
29839,0.01,0.0,0.0,0.0,0.0,0.58,0.44
29840,0.26,0.14,0.04,0.0,0.02,0.12,0.45
29841,0.0,0.03,0.04,0.01,0.0,0.44,0.23
29842,0.03,0.01,0.01,0.0,0.02,0.25,0.49
29843,0.13,0.02,0.01,0.0,0.01,0.31,0.41
29844,0.0,0.18,0.04,0.0,0.02,0.35,0.65
29845,0.0,0.0,0.89,0.0,0.0,0.0,0.09
29846,0.02,0.05,0.04,0.0,0.03,0.39,0.59
29847,0.01,0.15,0.0,0.0,0.02,0.35,0.36
29848,0.24,0.38,0.0,0.0,0.0,0.45,0.19
29849,0.03,0.63,0.02,0.0,0.0,0.08,0.19
29850,0.03,0.0,0.0,0.01,0.0,0.54,0.26
29851,0.19,0.5,0.0,0.0,0.02,0.43,0.19
29852,0.17,0.01,0.0,0.0,0.0,0.17,0.58
29853,0.04,0.07,0.02,0.0,0.02,0.24,0.46
29854,0.0,0.0,0.88,0.0,0.0,0.0,0.14
29855,0.13,0.0,0.0,0.0,0.3,0.03,0.35
29856,0.13,0.0,0.13,0.1,0.01,0.52,0.38
29857,0.0,0.0,0.9,0.0,0.0,0.0,0.08
29858,0.0,0.0,0.9,0.0,0.0,0.0,0.06
29859,0.36,0.01,0.0,0.0,0.09,0.39,0.38
29860,0.0,0.0,0.99,0.0,0.0,0.0,0.03
29861,0.05,0.01,0.05,0.0,0.01,0.69,0.24
29862,0.0,0.0,0.9,0.0,0.0,0.0,0.08
29863,0.37,0.03,0.15,0.0,0.07,0.17,0.4
29864,0.13,0.0,0.0,0.0,0.04,0.39,0.42
29865,0.12,0.51,0.0,0.0,0.0,0.31,0.44
29866,0.01,0.79,0.0,0.0,0.0,0.13,0.23
29867,0.0,0.0,0.95,0.0,0.0,0.0,0.02
29868,0.0,0.02,0.01,0.0,0.02,0.43,0.45
29869,0.22,0.0,0.0,0.0,0.0,0.26,0.63
29870,0.24,0.0,0.0,0.0,0.01,0.14,0.48
29871,0.07,0.01,0.0,0.01,0.05,0.49,0.41
29872,0.19,0.05,0.13,0.0,0.05,0.12,0.52
29873,0.0,0.0,0.95,0.0,0.0,0.0,0.05
29874,0.0,0.0,0.92,0.0,0.0,0.0,0.03
29875,0.08,0.11,0.0,0.0,0.03,0.38,0.45
29876,0.03,0.06,0.02,0.0,0.35,0.11,0.43
29877,0.16,0.0,0.12,0.0,0.12,0.21,0.48
29878,0.0,0.0,0.95,0.0,0.0,0.0,0.01
29879,0.36,0.12,0.1,0.0,0.11,0.1,0.47
29880,0.08,0.02,0.02,0.0,0.05,0.33,0.42
29881,0.05,0.0,0.1,0.02,0.01,0.37,0.44
29882,0.01,0.02,0.02,0.0,0.04,0.26,0.58
29883,0.02,0.0,0.01,0.0,0.0,0.55,0.41
29884,0.01,0.0,0.02,0.0,0.0,0.24,0.64
29885,0.23,0.01,0.04,0.0,0.22,0.36,0.31
29886,0.17,0.0,0.0,0.0,0.0,0.36,0.25
29887,0.0,0.07,0.32,0.0,0.01,0.17,0.38
29888,0.33,0.04,0.0,0.0,0.0,0.12,0.45
29889,0.02,0.09,0.61,0.0,0.02,0.04,0.26
29890,0.08,0.01,0.0,0.0,0.0,0.52,0.26
29891,0.05,0.0,0.1,0.0,0.0,0.58,0.2
29892,0.0,0.0,0.75,0.0,0.01,0.01,0.22
29893,0.04,0.23,0.03,0.0,0.01,0.48,0.41
29894,0.13,0.2,0.0,0.0,0.01,0.19,0.38
29895,0.02,0.26,0.0,0.0,0.01,0.45,0.38
29896,0.0,0.03,0.0,0.03,0.02,0.45,0.33
29897,0.11,0.0,0.01,0.0,0.12,0.21,0.43
29898,0.04,0.0,0.0,0.0,0.0,0.48,0.41
29899,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29900,0.13,0.03,0.1,0.0,0.03,0.31,0.66
29901,0.0,0.29,0.0,0.01,0.0,0.18,0.38
29902,0.0,0.0,0.94,0.0,0.0,0.0,0.05
29903,0.0,0.0,0.77,0.0,0.0,0.02,0.21
29904,0.12,0.01,0.01,0.0,0.07,0.31,0.4
29905,0.55,0.0,0.0,0.0,0.07,0.06,0.3
29906,0.02,0.01,0.0,0.0,0.0,0.41,0.5
29907,0.0,0.03,0.05,0.01,0.01,0.37,0.57
29908,0.4,0.0,0.0,0.0,0.04,0.27,0.44
29909,0.01,0.05,0.02,0.0,0.0,0.41,0.42
29910,0.0,0.0,0.92,0.0,0.0,0.0,0.19
29911,0.0,0.03,0.59,0.0,0.01,0.01,0.36
29912,0.04,0.07,0.01,0.0,0.02,0.31,0.58
29913,0.0,0.0,0.96,0.0,0.0,0.0,0.04
29914,0.02,0.0,0.02,0.0,0.01,0.28,0.48
29915,0.01,0.47,0.01,0.0,0.03,0.34,0.37
29916,0.03,0.01,0.0,0.17,0.07,0.18,0.65
29917,0.0,0.0,0.04,0.0,0.0,0.32,0.48
29918,0.03,0.0,0.01,0.04,0.01,0.43,0.48
29919,0.0,0.07,0.07,0.0,0.03,0.37,0.5
29920,0.0,0.0,0.98,0.0,0.0,0.0,0.05
29921,0.01,0.05,0.25,0.0,0.01,0.24,0.49
29922,0.02,0.0,0.0,0.0,0.0,0.73,0.23
29923,0.09,0.01,0.58,0.09,0.05,0.12,0.41
29924,0.0,0.01,0.89,0.0,0.0,0.0,0.03
29925,0.01,0.01,0.0,0.0,0.0,0.49,0.35
29926,0.0,0.0,0.96,0.0,0.0,0.0,0.02
29927,0.05,0.01,0.0,0.09,0.0,0.55,0.29
29928,0.04,0.01,0.0,0.0,0.09,0.43,0.38
29929,0.0,0.0,0.0,0.15,0.12,0.37,0.43
29930,0.4,0.03,0.01,0.0,0.06,0.44,0.37
29931,0.44,0.01,0.0,0.0,0.02,0.14,0.42
29932,0.08,0.52,0.0,0.0,0.0,0.17,0.33
29933,0.15,0.05,0.07,0.0,0.02,0.27,0.53
29934,0.22,0.25,0.0,0.0,0.0,0.15,0.34
29935,0.06,0.01,0.04,0.0,0.12,0.26,0.58
29936,0.06,0.12,0.02,0.0,0.08,0.17,0.6
29937,0.13,0.01,0.0,0.0,0.08,0.12,0.32
29938,0.0,0.0,0.96,0.0,0.0,0.01,0.05
29939,0.0,0.07,0.07,0.0,0.0,0.36,0.53
29940,0.02,0.11,0.0,0.0,0.01,0.35,0.51
29941,0.14,0.02,0.0,0.0,0.0,0.61,0.51
29942,0.06,0.0,0.0,0.0,0.0,0.68,0.21
29943,0.0,0.02,0.0,0.0,0.01,0.43,0.42
29944,0.19,0.0,0.0,0.0,0.02,0.3,0.48
29945,0.15,0.03,0.0,0.0,0.01,0.37,0.51
29946,0.03,0.04,0.03,0.0,0.12,0.15,0.23
29947,0.08,0.0,0.04,0.02,0.01,0.31,0.38
29948,0.1,0.18,0.0,0.0,0.0,0.25,0.5
29949,0.0,0.0,0.66,0.0,0.0,0.03,0.27
29950,0.01,0.01,0.0,0.69,0.05,0.09,0.28
29951,0.13,0.25,0.0,0.0,0.02,0.25,0.45
29952,0.14,0.03,0.1,0.0,0.04,0.11,0.41
29953,0.18,0.0,0.0,0.0,0.08,0.58,0.48
29954,0.04,0.07,0.02,0.0,0.15,0.08,0.52
29955,0.03,0.0,0.1,0.01,0.02,0.32,0.21
29956,0.35,0.01,0.0,0.0,0.0,0.22,0.36
29957,0.0,0.0,0.95,0.0,0.0,0.0,0.05
29958,0.26,0.0,0.0,0.0,0.04,0.49,0.4
29959,0.06,0.01,0.47,0.0,0.03,0.0,0.32
29960,0.22,0.01,0.01,0.0,0.08,0.25,0.31
29961,0.13,0.01,0.0,0.01,0.01,0.21,0.46
29962,0.02,0.39,0.0,0.0,0.06,0.39,0.33
29963,0.0,0.0,0.99,0.0,0.0,0.0,0.03
29964,0.25,0.15,0.0,0.0,0.0,0.08,0.41
29965,0.11,0.01,0.0,0.01,0.01,0.47,0.31
29966,0.01,0.47,0.0,0.0,0.01,0.27,0.29
29967,0.5,0.02,0.0,0.0,0.11,0.15,0.4
29968,0.36,0.01,0.0,0.0,0.0,0.46,0.33
29969,0.03,0.01,0.0,0.0,0.0,0.42,0.27
29970,0.13,0.73,0.0,0.0,0.0,0.04,0.21
29971,0.1,0.03,0.0,0.0,0.06,0.28,0.38
29972,0.04,0.01,0.0,0.0,0.01,0.51,0.35
29973,0.1,0.0,0.43,0.01,0.09,0.13,0.41
29974,0.2,0.65,0.0,0.01,0.06,0.09,0.34
29975,0.0,0.1,0.12,0.0,0.03,0.34,0.52
29976,0.32,0.42,0.0,0.0,0.01,0.26,0.3
29977,0.18,0.24,0.0,0.0,0.01,0.1,0.36
29978,0.22,0.01,0.0,0.0,0.0,0.28,0.38
29979,0.46,0.08,0.03,0.0,0.14,0.3,0.3
29980,0.04,0.0,0.06,0.02,0.01,0.56,0.34
29981,0.16,0.0,0.01,0.0,0.01,0.28,0.3
29982,0.0,0.0,0.91,0.0,0.0,0.0,0.17
29983,0.01,0.5,0.01,0.0,0.0,0.3,0.25
29984,0.0,0.0,1.0,0.0,0.0,0.0,0.01
29985,0.11,0.0,0.0,0.0,0.01,0.47,0.34
29986,0.14,0.0,0.0,0.0,0.08,0.09,0.48
29987,0.05,0.04,0.0,0.0,0.0,0.52,0.38
29988,0.01,0.0,0.0,0.93,0.0,0.0,0.11
29989,0.0,0.0,0.94,0.0,0.0,0.0,0.07
29990,0.07,0.01,0.01,0.0,0.12,0.24,0.42
29991,0.0,0.0,0.92,0.0,0.0,0.0,0.1
29992,0.0,0.16,0.01,0.0,0.04,0.43,0.55
29993,0.0,0.0,0.89,0.0,0.0,0.0,0.15
29994,0.04,0.08,0.0,0.0,0.02,0.65,0.29
29995,0.0,0.07,0.0,0.0,0.0,0.49,0.36
29996,0.01,0.02,0.0,0.0,0.02,0.6,0.37
29997,0.0,0.0,0.86,0.0,0.0,0.0,0.06
29998,0.0,0.15,0.01,0.06,0.04,0.36,0.53
29999,0.0,0.13,0.0,0.0,0.04,0.43,0.52
30000,0.02,0.01,0.0,0.0,0.0,0.55,0.47
30001,0.0,0.0,0.99,0.0,0.0,0.0,0.0
30002,0.07,0.17,0.0,0.0,0.08,0.12,0.41
30003,0.06,0.03,0.0,0.0,0.04,0.26,0.5
30004,0.11,0.04,0.01,0.0,0.03,0.17,0.44
30005,0.01,0.05,0.01,0.0,0.04,0.43,0.55
30006,0.02,0.3,0.01,0.0,0.0,0.54,0.25
30007,0.25,0.02,0.0,0.01,0.05,0.22,0.55
30008,0.02,0.0,0.0,0.0,0.0,0.52,0.37
30009,0.0,0.01,0.0,0.0,0.0,0.46,0.47
30010,0.1,0.01,0.0,0.0,0.0,0.23,0.69
30011,0.04,0.01,0.0,0.0,0.03,0.44,0.46
30012,0.0,0.0,0.96,0.0,0.0,0.0,0.02
30013,0.09,0.08,0.0,0.0,0.01,0.35,0.39
30014,0.0,0.1,0.0,0.0,0.0,0.46,0.48
30015,0.03,0.03,0.04,0.0,0.02,0.04,0.66
30016,0.0,0.0,0.94,0.0,0.0,0.0,0.03
30017,0.14,0.31,0.0,0.0,0.06,0.34,0.32
30018,0.0,0.02,0.01,0.0,0.0,0.23,0.74
30019,0.35,0.25,0.0,0.0,0.0,0.46,0.19
30020,0.0,0.0,0.0,0.0,0.0,0.4,0.46
30021,0.01,0.05,0.01,0.0,0.0,0.72,0.38
30022,0.01,0.02,0.0,0.02,0.03,0.47,0.37
30023,0.0,0.1,0.01,0.0,0.14,0.14,0.48
30024,0.25,0.0,0.0,0.0,0.07,0.23,0.42
30025,0.0,0.0,0.0,0.76,0.0,0.0,0.2
30026,0.1,0.01,0.0,0.0,0.0,0.25,0.48
30027,0.01,0.15,0.13,0.0,0.09,0.09,0.46
30028,0.15,0.0,0.0,0.02,0.09,0.39,0.41
30029,0.02,0.08,0.0,0.78,0.0,0.03,0.16
30030,0.0,0.0,0.88,0.0,0.0,0.0,0.08
30031,0.11,0.0,0.0,0.0,0.0,0.72,0.31
30032,0.0,0.05,0.0,0.0,0.0,0.58,0.43
30033,0.02,0.09,0.02,0.0,0.02,0.21,0.67
30034,0.01,0.0,0.01,0.0,0.07,0.48,0.31
30035,0.02,0.02,0.0,0.0,0.03,0.59,0.21
30036,0.0,0.03,0.0,0.08,0.11,0.21,0.61
30037,0.0,0.04,0.0,0.0,0.0,0.32,0.47
30038,0.02,0.03,0.11,0.0,0.01,0.35,0.53
30039,0.01,0.0,0.98,0.0,0.01,0.01,0.05
30040,0.21,0.0,0.0,0.0,0.04,0.1,0.77
30041,0.06,0.01,0.03,0.0,0.0,0.48,0.41
30042,0.26,0.03,0.13,0.0,0.09,0.13,0.38
30043,0.15,0.73,0.0,0.0,0.04,0.15,0.21
30044,0.02,0.0,0.0,0.02,0.0,0.53,0.32
30045,0.05,0.08,0.16,0.1,0.12,0.14,0.41
30046,0.02,0.18,0.07,0.0,0.01,0.12,0.31
30047,0.16,0.28,0.0,0.0,0.01,0.32,0.34
30048,0.02,0.0,0.03,0.07,0.0,0.55,0.25
30049,0.3,0.0,0.0,0.0,0.1,0.25,0.31
30050,0.1,0.0,0.02,0.0,0.06,0.42,0.28
30051,0.01,0.0,0.0,0.0,0.01,0.42,0.32
30052,0.02,0.05,0.0,0.03,0.17,0.47,0.39
30053,0.0,0.0,0.98,0.0,0.0,0.0,0.13
30054,0.0,0.02,0.05,0.0,0.0,0.12,0.63
30055,0.05,0.0,0.0,0.0,0.01,0.39,0.34
30056,0.0,0.0,0.0,0.0,0.0,0.34,0.5
30057,0.0,0.17,0.15,0.02,0.04,0.34,0.48
30058,0.04,0.0,0.0,0.0,0.0,0.52,0.44
30059,0.02,0.43,0.0,0.01,0.0,0.43,0.24
30060,0.0,0.01,0.9,0.0,0.0,0.0,0.11
30061,0.03,0.0,0.0,0.0,0.01,0.47,0.4
30062,0.0,0.0,0.0,0.83,0.01,0.04,0.16
30063,0.0,0.01,0.02,0.0,0.0,0.46,0.52
30064,0.01,0.01,0.0,0.0,0.01,0.4,0.45
30065,0.0,0.33,0.0,0.0,0.02,0.28,0.52
30066,0.0,0.1,0.05,0.0,0.0,0.27,0.46
30067,0.0,0.0,0.85,0.0,0.0,0.0,0.12
30068,0.0,0.0,0.0,0.01,0.0,0.65,0.3
30069,0.17,0.0,0.05,0.01,0.0,0.44,0.28
30070,0.15,0.09,0.22,0.0,0.05,0.11,0.45
30071,0.07,0.02,0.0,0.0,0.06,0.35,0.35
30072,0.06,0.0,0.0,0.0,0.04,0.34,0.46
30073,0.01,0.0,0.0,0.77,0.0,0.02,0.21
30074,0.02,0.12,0.0,0.0,0.01,0.41,0.46
30075,0.14,0.02,0.0,0.0,0.0,0.21,0.6
30076,0.0,0.0,0.88,0.0,0.0,0.0,0.1
30077,0.0,0.02,0.0,0.0,0.0,0.28,0.56
30078,0.26,0.01,0.45,0.0,0.04,0.14,0.43
30079,0.0,0.01,0.78,0.0,0.0,0.0,0.13
30080,0.04,0.03,0.01,0.01,0.07,0.22,0.57
30081,0.01,0.01,0.88,0.0,0.0,0.0,0.2
30082,0.0,0.0,0.99,0.0,0.0,0.0,0.0
30083,0.14,0.1,0.0,0.0,0.08,0.16,0.35
30084,0.02,0.49,0.0,0.0,0.0,0.13,0.18
30085,0.0,0.14,0.0,0.0,0.01,0.29,0.35
30086,0.04,0.01,0.0,0.84,0.01,0.01,0.17
30087,0.05,0.0,0.0,0.0,0.0,0.53,0.53
30088,0.23,0.0,0.0,0.01,0.01,0.44,0.27
30089,0.1,0.02,0.0,0.0,0.02,0.38,0.5
30090,0.31,0.1,0.0,0.0,0.12,0.13,0.48
30091,0.0,0.02,0.12,0.01,0.0,0.11,0.32
30092,0.44,0.0,0.0,0.0,0.01,0.11,0.29
30093,0.0,0.01,0.66,0.0,0.0,0.0,0.26
30094,0.02,0.06,0.19,0.06,0.1,0.34,0.53
30095,0.0,0.0,0.86,0.0,0.0,0.0,0.11
30096,0.0,0.0,0.93,0.0,0.0,0.0,0.03
30097,0.07,0.0,0.08,0.0,0.01,0.33,0.28
30098,0.36,0.01,0.0,0.0,0.03,0.06,0.34
30099,0.0,0.01,1.0,0.0,0.0,0.0,0.09
30100,0.07,0.01,0.0,0.0,0.0,0.49,0.3
30101,0.02,0.04,0.0,0.27,0.03,0.23,0.48
30102,0.45,0.02,0.0,0.0,0.02,0.21,0.39
30103,0.08,0.0,0.0,0.01,0.04,0.39,0.45
30104,0.44,0.05,0.25,0.0,0.14,0.1,0.51
30105,0.05,0.0,0.0,0.0,0.02,0.51,0.45
30106,0.03,0.02,0.0,0.01,0.01,0.6,0.37
30107,0.0,0.0,0.87,0.0,0.0,0.0,0.09
30108,0.01,0.0,0.0,0.67,0.0,0.05,0.19
30109,0.0,0.0,0.93,0.0,0.0,0.0,0.12
30110,0.07,0.55,0.0,0.0,0.0,0.04,0.27
30111,0.02,0.23,0.01,0.0,0.27,0.03,0.2
30112,0.03,0.02,0.0,0.0,0.0,0.39,0.24
30113,0.01,0.0,0.0,0.03,0.06,0.54,0.22
30114,0.03,0.01,0.0,0.0,0.0,0.39,0.45
30115,0.22,0.0,0.0,0.0,0.08,0.12,0.4
30116,0.0,0.0,0.97,0.0,0.0,0.0,0.04
30117,0.0,0.0,0.9,0.0,0.0,0.0,0.06
30118,0.54,0.01,0.0,0.0,0.1,0.14,0.29
30119,0.09,0.0,0.0,0.01,0.02,0.31,0.31
30120,0.06,0.01,0.2,0.0,0.0,0.17,0.37
30121,0.01,0.0,0.0,0.01,0.03,0.64,0.32
30122,0.13,0.09,0.0,0.0,0.0,0.45,0.23
30123,0.0,0.0,0.9,0.0,0.0,0.01,0.12
30124,0.01,0.02,0.51,0.0,0.03,0.16,0.38
30125,0.26,0.0,0.0,0.0,0.0,0.37,0.54
30126,0.11,0.01,0.0,0.0,0.05,0.23,0.64
30127,0.0,0.0,0.94,0.0,0.0,0.0,0.02
30128,0.0,0.0,0.99,0.0,0.0,0.0,0.01
30129,0.0,0.85,0.0,0.0,0.0,0.06,0.19
30130,0.06,0.12,0.02,0.0,0.04,0.24,0.27
30131,0.1,0.0,0.0,0.0,0.01,0.38,0.27
30132,0.0,0.01,0.0,0.0,0.0,0.78,0.16
30133,0.12,0.04,0.01,0.0,0.09,0.06,0.46
30134,0.01,0.02,0.0,0.0,0.02,0.45,0.43
30135,0.03,0.0,0.0,0.0,0.0,0.51,0.24
30136,0.05,0.0,0.0,0.0,0.0,0.44,0.48
30137,0.0,0.37,0.0,0.01,0.0,0.24,0.54
30138,0.01,0.0,0.0,0.0,0.03,0.34,0.42
30139,0.18,0.0,0.02,0.0,0.02,0.32,0.36
30140,0.03,0.02,0.02,0.0,0.01,0.4,0.4
30141,0.03,0.02,0.07,0.01,0.01,0.59,0.33
30142,0.0,0.1,0.03,0.0,0.01,0.27,0.47
30143,0.0,0.03,0.0,0.55,0.01,0.12,0.37
30144,0.0,0.13,0.02,0.0,0.01,0.27,0.37
30145,0.02,0.0,0.0,0.04,0.0,0.53,0.26
30146,0.0,0.04,0.53,0.0,0.0,0.01,0.34
30147,0.0,0.0,0.84,0.0,0.0,0.0,0.07
30148,0.03,0.44,0.0,0.0,0.0,0.27,0.35
30149,0.02,0.0,0.0,0.0,0.0,0.62,0.21
30150,0.0,0.0,0.0,0.0,0.0,0.8,0.2
30151,0.03,0.0,0.0,0.08,0.0,0.42,0.32
30152,0.04,0.01,0.0,0.78,0.01,0.0,0.3
30153,0.23,0.0,0.0,0.0,0.48,0.03,0.23
30154,0.4,0.08,0.0,0.0,0.14,0.11,0.43
30155,0.0,0.06,0.01,0.19,0.06,0.22,0.34
30156,0.0,0.09,0.0,0.01,0.0,0.44,0.39
30157,0.01,0.0,0.0,0.0,0.0,0.61,0.33
30158,0.3,0.0,0.02,0.0,0.11,0.08,0.5
30159,0.0,0.0,0.77,0.0,0.01,0.0,0.1
30160,0.05,0.0,0.0,0.0,0.01,0.72,0.25
30161,0.07,0.07,0.01,0.0,0.02,0.3,0.38
30162,0.0,0.0,0.98,0.0,0.0,0.0,0.04
30163,0.0,0.0,0.93,0.0,0.0,0.0,0.09
30164,0.0,0.0,0.93,0.0,0.0,0.0,0.11
30165,0.27,0.01,0.02,0.01,0.42,0.17,0.43
30166,0.0,0.07,0.0,0.01,0.0,0.36,0.34
30167,0.15,0.03,0.0,0.0,0.0,0.19,0.35
30168,0.42,0.01,0.0,0.0,0.0,0.14,0.41
30169,0.05,0.0,0.0,0.01,0.02,0.42,0.45
30170,0.08,0.1,0.13,0.0,0.17,0.29,0.41
30171,0.0,0.2,0.22,0.06,0.01,0.31,0.28
30172,0.21,0.0,0.0,0.0,0.03,0.37,0.32
30173,0.0,0.64,0.0,0.0,0.0,0.12,0.25
30174,0.0,0.0,0.0,0.8,0.0,0.03,0.2
30175,0.01,0.01,0.0,0.1,0.0,0.21,0.55
30176,0.02,0.0,0.15,0.06,0.07,0.62,0.37
30177,0.0,0.0,0.98,0.0,0.0,0.0,0.06
30178,0.0,0.04,0.01,0.0,0.11,0.32,0.44
30179,0.01,0.03,0.0,0.0,0.01,0.51,0.3
30180,0.02,0.02,0.0,0.0,0.04,0.62,0.2
30181,0.1,0.01,0.08,0.01,0.1,0.21,0.42
30182,0.0,0.0,0.95,0.0,0.0,0.0,0.05
30183,0.01,0.03,0.65,0.0,0.0,0.0,0.17
30184,0.09,0.19,0.06,0.0,0.14,0.29,0.52
30185,0.33,0.0,0.0,0.0,0.0,0.19,0.53
30186,0.0,0.03,0.29,0.01,0.0,0.14,0.43
30187,0.09,0.13,0.09,0.01,0.03,0.18,0.63
30188,0.19,0.0,0.0,0.0,0.03,0.22,0.38
30189,0.1,0.06,0.03,0.0,0.13,0.04,0.46
30190,0.07,0.14,0.01,0.0,0.21,0.17,0.43
30191,0.0,0.0,0.96,0.0,0.0,0.0,0.05
30192,0.0,0.01,0.07,0.05,0.04,0.14,0.7
30193,0.1,0.37,0.0,0.0,0.01,0.27,0.36
30194,0.0,0.0,0.86,0.0,0.0,0.0,0.19
30195,0.0,0.12,0.0,0.77,0.0,0.06,0.28
30196,0.0,0.0,0.87,0.0,0.0,0.0,0.14
30197,0.01,0.26,0.0,0.0,0.0,0.14,0.4
30198,0.0,0.0,0.94,0.0,0.0,0.0,0.05
30199,0.0,0.0,0.0,0.83,0.0,0.0,0.19
30200,0.0,0.0,0.9,0.0,0.0,0.0,0.04
30201,0.11,0.0,0.02,0.01,0.01,0.6,0.26
30202,0.16,0.02,0.0,0.0,0.01,0.43,0.33
30203,0.05,0.03,0.0,0.0,0.09,0.17,0.7
30204,0.02,0.0,0.0,0.66,0.02,0.02,0.37
30205,0.34,0.01,0.0,0.03,0.02,0.31,0.37
30206,0.0,0.0,0.01,0.0,0.0,0.41,0.49
30207,0.0,0.0,0.88,0.0,0.0,0.0,0.12
30208,0.0,0.04,0.01,0.0,0.01,0.3,0.47
30209,0.19,0.02,0.04,0.0,0.07,0.31,0.44
30210,0.08,0.37,0.0,0.0,0.01,0.31,0.33
30211,0.0,0.07,0.01,0.0,0.01,0.32,0.75
30212,0.17,0.44,0.0,0.0,0.03,0.25,0.34
30213,0.0,0.0,0.98,0.0,0.0,0.0,0.02
30214,0.02,0.0,0.47,0.01,0.05,0.01,0.31
30215,0.0,0.0,0.72,0.0,0.0,0.0,0.16
30216,0.06,0.39,0.2,0.0,0.0,0.02,0.22
30217,0.21,0.0,0.0,0.0,0.02,0.39,0.49
30218,0.0,0.0,0.0,0.04,0.09,0.42,0.26
30219,0.04,0.0,0.0,0.01,0.03,0.32,0.52
30220,0.0,0.0,0.98,0.0,0.0,0.0,0.06
30221,0.16,0.12,0.01,0.0,0.08,0.13,0.64
30222,0.1,0.04,0.0,0.0,0.03,0.64,0.3
30223,0.24,0.08,0.0,0.0,0.02,0.25,0.57
30224,0.01,0.04,0.04,0.01,0.09,0.47,0.47
30225,0.05,0.0,0.01,0.0,0.03,0.55,0.36
30226,0.02,0.0,0.0,0.03,0.0,0.4,0.45
30227,0.01,0.05,0.0,0.01,0.01,0.41,0.27
30228,0.19,0.02,0.01,0.0,0.27,0.2,0.48
30229,0.05,0.84,0.0,0.0,0.0,0.06,0.09
30230,0.04,0.0,0.0,0.0,0.01,0.57,0.41
30231,0.06,0.0,0.01,0.0,0.0,0.42,0.29
30232,0.19,0.01,0.0,0.0,0.01,0.18,0.66
30233,0.0,0.02,0.0,0.28,0.06,0.16,0.45
30234,0.0,0.04,0.19,0.0,0.0,0.44,0.3
30235,0.28,0.03,0.14,0.0,0.12,0.24,0.26
30236,0.07,0.19,0.04,0.03,0.08,0.23,0.58
30237,0.13,0.02,0.02,0.0,0.01,0.28,0.55
30238,0.0,0.0,0.0,0.0,0.0,0.53,0.4
30239,0.0,0.0,0.96,0.0,0.0,0.0,0.09
30240,0.01,0.02,0.85,0.0,0.0,0.0,0.26
30241,0.06,0.03,0.26,0.0,0.07,0.06,0.35
30242,0.03,0.0,0.72,0.02,0.01,0.04,0.3
30243,0.41,0.01,0.0,0.0,0.01,0.16,0.43
30244,0.07,0.01,0.0,0.0,0.0,0.58,0.4
30245,0.0,0.0,0.95,0.0,0.01,0.0,0.14
30246,0.22,0.02,0.01,0.0,0.0,0.3,0.45
30247,0.0,0.02,0.0,0.0,0.0,0.34,0.5
30248,0.04,0.1,0.0,0.0,0.0,0.23,0.42
30249,0.28,0.02,0.0,0.0,0.01,0.35,0.34
30250,0.11,0.0,0.01,0.0,0.01,0.25,0.42
30251,0.11,0.13,0.0,0.0,0.0,0.3,0.41
